,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
934,The carts resemble these paintings.,The carts resembles these paintings.,The carts,resemble,resembles,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,934,carts,The carts
935,Denise sounds like Randolf.,Denise sound like Randolf.,Denise,sounds,sound,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,935,Denise,Denise
936,Carol has complained about music.,Carol have complained about music.,Carol,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,936,Carol,Carol
937,Teresa buys that window.,Teresa buy that window.,Teresa,buys,buy,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,937,Teresa,Teresa
938,The waitresses think about all newspaper articles.,The waitresses thinks about all newspaper articles.,The waitresses,think,thinks,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,938,waitresses,The waitresses
939,Todd exits the Great Lakes.,Todd exit the Great Lakes.,Todd,exits,exit,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,939,Todd,Todd
940,This adult is passing lakes.,This adult are passing lakes.,This adult,is,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,940,adult,This adult
941,Paul heals that man.,Paul heal that man.,Paul,heals,heal,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,941,Paul,Paul
942,Christopher hasn't aggravated Stephen.,Christopher haven't aggravated Stephen.,Christopher,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,942,Christopher,Christopher
943,Judy tours those restaurants.,Judy tour those restaurants.,Judy,tours,tour,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,943,Judy,Judy
944,Stephen hasn't lifted photographs.,Stephen haven't lifted photographs.,Stephen,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,944,Stephen,Stephen
945,Some windows disturb Beth.,Some windows disturbs Beth.,Some windows,disturb,disturbs,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,945,windows,Some windows
946,Omar investigates the hospitals.,Omar investigate the hospitals.,Omar,investigates,investigate,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,946,Omar,Omar
947,Some actresses distracts Michael.,Some actresses distract Michael.,Some actresses,distracts,distract,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,947,actresses,Some actresses
948,Eva boasts about Theodore.,Eva boast about Theodore.,Eva,boasts,boast,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,948,Eva,Eva
949,All teenagers run around the school.,All teenagers runs around the school.,All teenagers,run,runs,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,949,teenagers,All teenagers
950,The Impressionists talk to Cynthia.,The Impressionists talks to Cynthia.,The Impressionists,talk,talks,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,950,Impressionists,The Impressionists
951,The pedestrian has forgotten Grace.,The pedestrian have forgotten Grace.,The pedestrian,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,951,pedestrian,The pedestrian
952,A waiter has loved Alexander.,A waiter have loved Alexander.,A waiter,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,952,waiter,A waiter
953,Carlos has healed Caroline.,Carlos have healed Caroline.,Carlos,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,953,Carlos,Carlos
954,Alan hasn't explored a lot of museums.,Alan haven't explored a lot of museums.,Alan,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,954,Alan,Alan
955,Noah descends every hill.,Noah descend every hill.,Noah,descends,descend,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,955,Noah,Noah
956,Amanda isn't observing Angela.,Amanda aren't observing Angela.,Amanda,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,956,Amanda,Amanda
957,Sabrina isn't boycotting the lake.,Sabrina aren't boycotting the lake.,Sabrina,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,957,Sabrina,Sabrina
958,Rachelle hasn't stunned Angela.,Rachelle haven't stunned Angela.,Rachelle,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,958,Rachelle,Rachelle
959,The Borgias observe Stephanie.,The Borgias observes Stephanie.,The Borgias,observe,observes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,959,Borgias,The Borgias
960,All girls sell all horses.,All girls sells all horses.,All girls,sell,sells,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,960,girls,All girls
961,Many pedestrians return to those waiters.,Many pedestrians returns to those waiters.,Many pedestrians,return,returns,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,961,pedestrians,Many pedestrians
962,Most teachers drop by some mountains.,Most teachers drops by some mountains.,Most teachers,drop,drops,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,962,teachers,Most teachers
963,Guests reference Karla.,Guests references Karla.,Guests,reference,references,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,963,NA,NA
964,Stacey hasn't embarrassed the government.,Stacey haven't embarrassed the government.,Stacey,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,964,Stacey,Stacey
965,Alan hasn't referenced Natalie.,Alan haven't referenced Natalie.,Alan,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,965,Alan,Alan
966,Amelia was disturbing Julie.,Amelia were disturbing Julie.,Amelia,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,966,Amelia,Amelia
967,Claire has sold some computers.,Claire have sold some computers.,Claire,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,967,Claire,Claire
968,Denise has worn that sock.,Denise have worn that sock.,Denise,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,968,Denise,Denise
969,The girls conceal the mouth.,The girls conceals the mouth.,The girls,conceal,conceals,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,969,girls,The girls
970,The Clintons weren't criticizing John.,The Clintons isn't criticizing John.,The Clintons,weren't,isn't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,970,Clintons,The Clintons
971,Stephen is talking to Kenneth.,Stephen are talking to Kenneth.,Stephen,is,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,971,Stephen,Stephen
972,Theodore sounds like Rachelle.,Theodore sound like Rachelle.,Theodore,sounds,sound,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,972,Theodore,Theodore
973,The Clintons drive to a hospital.,The Clintons drives to a hospital.,The Clintons,drive,drives,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,973,Clintons,The Clintons
974,An association stuns Clyde.,An association stun Clyde.,An association,stuns,stun,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,974,association,An association
975,Bill has broken most forks.,Bill have broken most forks.,Bill,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,975,Bill,Bill
976,Rachelle was noticing those ladies.,Rachelle are noticing those ladies.,Rachelle,was,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,976,Rachelle,Rachelle
977,Paul examines some books.,Paul examine some books.,Paul,examines,examine,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,977,Paul,Paul
978,Kristin wasn't disturbing Kathleen.,Kristin aren't disturbing Kathleen.,Kristin,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,978,Kristin,Kristin
979,That patient praises Tonya.,That patient praise Tonya.,That patient,praises,praise,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,979,patient,That patient
980,Hills alarm Craig.,Hills alarms Craig.,Hills,alarm,alarms,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,980,NA,NA
981,Deanna has kissed Marcus.,Deanna have kissed Marcus.,Deanna,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,981,Deanna,Deanna
982,Dan hasn't aggravated Janet.,Dan haven't aggravated Janet.,Dan,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,982,Dan,Dan
983,Joseph has found Craig.,Joseph have found Craig.,Joseph,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,983,Joseph,Joseph
984,Current events scare Harvard University.,Current events scares Harvard University.,Current events,scare,scares,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,984,events,Current events
985,Sherry has toured that museum.,Sherry have toured that museum.,Sherry,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,985,Sherry,Sherry
986,Jill hasn't hated Christopher.,Jill haven't hated Christopher.,Jill,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,986,Jill,Jill
987,Beverly notices a lot of banks.,Beverly notice a lot of banks.,Beverly,notices,notice,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,987,Beverly,Beverly
988,Donna kisses these doctors.,Donna kiss these doctors.,Donna,kisses,kiss,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,988,Donna,Donna
989,Most dancers escape from Stacy.,Most dancers escapes from Stacy.,Most dancers,escape,escapes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,989,dancers,Most dancers
990,Paintings haven't looked like water.,Paintings hasn't looked like water.,Paintings,haven't,hasn't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,990,Paintings,Paintings
991,This movie bores Susan.,This movie bore Susan.,This movie,bores,bore,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,991,movie,This movie
992,These actors boycott a lot of public parks.,These actors boycotts a lot of public parks.,These actors,boycott,boycotts,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,992,actors,These actors
993,Teresa researches most college campuses.,Teresa research most college campuses.,Teresa,researches,research,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,993,Teresa,Teresa
994,Lucille questions Candice.,Lucille question Candice.,Lucille,questions,question,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,994,Lucille,Lucille
995,Nina hasn't cleaned the skirt.,Nina haven't cleaned the skirt.,Nina,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,995,Nina,Nina
996,Harvard University hasn't criticized that college campus.,Harvard University haven't criticized that college campus.,Harvard University,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,996,University,Harvard University
997,The teachers bore Gregory.,The teachers bores Gregory.,The teachers,bore,bores,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,997,teachers,The teachers
998,Linda has sounded like many teachers.,Linda have sounded like many teachers.,Linda,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,998,Linda,Linda
