,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
906,These snakes have hurt these young waitresses.,These snakes have hurt these young waitress.,These snakes have hurt these young,waitresses,waitress,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,906,these
907,Keith does hide that popular dog.,Keith does hide that popular dogs.,Keith does hide that popular,dog,dogs,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,907,that
908,Kenneth shouldn't drive to these hard grocery stores.,Kenneth shouldn't drive to these hard grocery store.,Kenneth shouldn't drive to these hard,grocery stores,grocery store,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,908,these
909,Russell visits these confident dancers.,Russell visits these confident dancer.,Russell visits these confident,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,909,these
910,David walks through this blue hospital.,David walks through this blue hospitals.,David walks through this blue,hospital,hospitals,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,910,this
911,Alan couldn't criticize these fast girls.,Alan couldn't criticize these fast girl.,Alan couldn't criticize these fast,girls,girl,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,911,these
912,Julia skated around that popular cafe.,Julia skated around that popular cafes.,Julia skated around that popular,cafe,cafes,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,912,that
913,A lot of boys conceal those rough couches.,A lot of boys conceal those rough couch.,A lot of boys conceal those rough,couches,couch,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,913,those
914,Rachelle does escape from that small college campus.,Rachelle does escape from that small college campuses.,Rachelle does escape from that small,college campus,college campuses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,914,that
915,These patients were criticizing those unlucky pedestrians.,These patients were criticizing those unlucky pedestrian.,These patients were criticizing those unlucky,pedestrians,pedestrian,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,915,those
916,Katherine can clean that small dress.,Katherine can clean that small dresses.,Katherine can clean that small,dress,dresses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,916,that
917,This actor was breaking those out in the open cups.,This actor was breaking those out in the open cup.,This actor was breaking those out in the open,cups,cup,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,917,those
918,Mary returned to those important customers.,Mary returned to those important customer.,Mary returned to those important,customers,customer,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,918,those
919,These people think about that popular story.,These people think about that popular stories.,These people think about that popular,story,stories,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,919,that
920,Jason hasn't hired those happy children.,Jason hasn't hired those happy child.,Jason hasn't hired those happy,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,920,those
921,The museums weren't criticizing this lost waitress.,The museums weren't criticizing this lost waitresses.,The museums weren't criticizing this lost,waitress,waitresses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,921,this
922,The Lutherans weren't worrying that young teenager.,The Lutherans weren't worrying that young teenagers.,The Lutherans weren't worrying that young,teenager,teenagers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,922,that
923,Tammy walked through that messy restaurant.,Tammy walked through that messy restaurants.,Tammy walked through that messy,restaurant,restaurants,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,923,that
924,All people were cleaning those green cafes.,All people were cleaning those green cafe.,All people were cleaning those green,cafes,cafe,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,924,those
925,Gina had listened to these displeased drivers.,Gina had listened to these displeased driver.,Gina had listened to these displeased,drivers,driver,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,925,these
926,Jodi argued about this black pamphlet.,Jodi argued about this black pamphlets.,Jodi argued about this black,pamphlet,pamphlets,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,926,this
927,Every sketch looks like that red nose.,Every sketch looks like that red noses.,Every sketch looks like that red,nose,noses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,927,that
928,Michael isn't finding these smooth prints.,Michael isn't finding these smooth print.,Michael isn't finding these smooth,prints,print,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,928,these
929,Colleen didn't embarrass this good cashier.,Colleen didn't embarrass this good cashiers.,Colleen didn't embarrass this good,cashier,cashiers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,929,this
930,Karla tours this new movie theater.,Karla tours this new movie theaters.,Karla tours this new,movie theater,movie theaters,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,930,this
931,Ella hadn't walked through that important mall.,Ella hadn't walked through that important malls.,Ella hadn't walked through that important,mall,malls,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,931,that
932,A lot of actors discover that gray shoe.,A lot of actors discover that gray shoes.,A lot of actors discover that gray,shoe,shoes,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,932,that
933,Those customers disagreed with these troubled students.,Those customers disagreed with these troubled student.,Those customers disagreed with these troubled,students,student,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,933,these
934,Some banks describe these hopeful boys.,Some banks describe these hopeful boy.,Some banks describe these hopeful,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,934,these
935,Dennis looks like this exposed painting.,Dennis looks like this exposed paintings.,Dennis looks like this exposed,painting,paintings,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,935,this
936,This girl couldn't insult that smart girl.,This girl couldn't insult that smart girls.,This girl couldn't insult that smart,girl,girls,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,936,that
937,Kevin does drop by those cheap malls.,Kevin does drop by those cheap mall.,Kevin does drop by those cheap,malls,mall,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,937,those
938,Alicia had that orange horse.,Alicia had that orange horses.,Alicia had that orange,horse,horses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,938,that
939,Every cashier dislikes those employed dancers.,Every cashier dislikes those employed dancer.,Every cashier dislikes those employed,dancers,dancer,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,939,those
940,Jeffrey hasn't known that nice boy.,Jeffrey hasn't known that nice boys.,Jeffrey hasn't known that nice,boy,boys,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,940,that
941,All girls dropped by that red hospital.,All girls dropped by that red hospitals.,All girls dropped by that red,hospital,hospitals,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,941,that
942,Ann had taken this black turtle.,Ann had taken this black turtles.,Ann had taken this black,turtle,turtles,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,942,this
943,The Borgias have examined these bad newspaper articles.,The Borgias have examined these bad newspaper article.,The Borgias have examined these bad,newspaper articles,newspaper article,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,943,these
